customer_id,member_tier,transaction_date,partner_name,category,transaction_amount,base_points_issued,bonus_points_issued,total_cost_to_partner
EDR_100673,Silver,2023-12-28,Partner X,Electronics,167.55,167,0,1.002
EDR_100920,Gold,2024-02-01,Partner Y,Fuel,59.65,59,0,0.354
EDR_101171,Gold,2024-03-05,Partner Y,Fuel,64.95,64,0,0.384
EDR_101201,Base,2024-03-12,Partner Y,Fuel,106.2,106,0,0.636
EDR_101230,Gold,2023-06-16,Partner X,Electronics,122.06,122,0,0.732
EDR_101904,Silver,2023-09-27,Partner X,Electronics,48.53,48,0,0.288
EDR_101726,Silver,2023-12-28,Partner X,Apparel,53.79,53,212,1.59
EDR_100649,Base,2024-03-15,Partner Y,Fuel,152.2,152,0,0.912
EDR_101863,Silver,2023-10-29,Partner X,Apparel,158.36,158,0,0.948
EDR_100791,Silver,2024-04-19,Partner X,Home,139.54,139,0,0.834
EDR_101348,Gold,2024-02-17,Partner X,Home,171.29,171,0,1.026
EDR_101682,Silver,2023-07-17,Partner X,Home,209.52,209,0,1.254
EDR_101537,Silver,2024-04-29,Partner Y,Fuel,38.07,38,200,1.428
EDR_100224,Base,2023-07-21,Partner Y,Fuel,80.37,80,200,1.68
EDR_101648,Silver,2024-01-31,Partner X,Electronics,83.51,83,332,2.49
EDR_100116,Gold,2023-08-19,Partner Y,Fuel,63.02,63,0,0.378
EDR_101983,Base,2023-08-10,Partner Y,Fuel,67.16,67,0,0.402
EDR_100022,Base,2023-06-30,Partner X,Apparel,37.27,37,0,0.222
EDR_101178,Silver,2024-01-17,Partner X,Electronics,5.0,5,0,0.03
EDR_100080,Gold,2024-01-12,Partner X,Electronics,36.04,36,0,0.216
EDR_100032,Base,2024-04-23,Partner X,Apparel,130.89,130,0,0.78
EDR_100279,Silver,2023-08-22,Partner Y,Fuel,90.84,90,0,0.54
EDR_101779,Gold,2023-11-18,Partner X,Electronics,82.58,82,0,0.492
EDR_100922,Gold,2023-11-08,Partner Y,Fuel,96.46,96,0,0.576
EDR_101134,Silver,2024-02-22,Partner X,Electronics,166.34,166,0,0.996
EDR_100713,Base,2023-06-28,Partner Y,Fuel,104.16,104,200,1.824
EDR_100231,Silver,2023-10-18,Partner X,Electronics,205.98,205,0,1.23
EDR_101035,Silver,2023-11-16,Partner Y,Fuel,80.38,80,0,0.48
EDR_100635,Base,2023-11-10,Partner X,Apparel,120.23,120,0,0.72
EDR_100076,Silver,2023-08-13,Partner X,Home,102.46,102,0,0.612
EDR_101098,Silver,2024-05-01,Partner Y,Fuel,59.09,59,0,0.354
EDR_101116,Base,2024-01-07,Partner X,Home,124.36,124,496,3.72
EDR_100181,Base,2023-10-06,Partner X,Apparel,183.61,183,0,1.098
EDR_100961,Silver,2024-03-17,Partner X,Electronics,149.74,149,596,4.47
EDR_100453,Gold,2023-06-01,Partner X,Electronics,132.01,132,0,0.792
EDR_101699,Silver,2023-08-29,Partner Y,Fuel,69.97,69,0,0.414
EDR_100915,Base,2023-11-01,Partner Y,Fuel,46.51,46,0,0.276
EDR_100102,Base,2024-05-06,Partner Y,Fuel,159.16,159,0,0.954
EDR_101495,Silver,2024-01-26,Partner Y,Fuel,74.18,74,0,0.444
EDR_101042,Base,2024-01-19,Partner Y,Fuel,78.78,78,200,1.668
EDR_101235,Base,2024-02-24,Partner Y,Fuel,69.53,69,200,1.614
EDR_100148,Base,2023-07-01,Partner Y,Fuel,60.62,60,200,1.56
EDR_100179,Base,2023-10-29,Partner Y,Fuel,83.79,83,0,0.498
EDR_100450,Silver,2023-12-06,Partner X,Apparel,71.36,71,0,0.426
EDR_100953,Gold,2023-08-02,Partner X,Home,144.76,144,576,4.32
EDR_100907,Base,2024-03-11,Partner X,Home,85.73,85,0,0.51
EDR_101216,Base,2023-07-01,Partner X,Home,190.25,190,760,5.7
EDR_101747,Base,2023-10-10,Partner X,Home,140.88,140,560,4.2
EDR_100684,Gold,2023-09-18,Partner X,Apparel,108.31,108,0,0.648
EDR_101915,Silver,2023-11-07,Partner X,Electronics,169.4,169,0,1.014
EDR_100954,Base,2023-11-15,Partner X,Apparel,110.38,110,0,0.66
EDR_101743,Base,2024-03-23,Partner X,Apparel,84.34,84,0,0.504
EDR_100178,Gold,2023-07-21,Partner X,Apparel,5.0,5,0,0.03
EDR_101842,Base,2024-03-23,Partner Y,Fuel,121.89,121,0,0.726
EDR_100167,Base,2023-07-18,Partner X,Electronics,33.19,33,0,0.198
EDR_100496,Silver,2023-09-05,Partner X,Electronics,21.23,21,0,0.126
EDR_100261,Gold,2023-12-24,Partner X,Home,127.77,127,508,3.81
EDR_100542,Base,2023-07-28,Partner X,Home,229.55,229,0,1.374
EDR_101366,Silver,2024-04-16,Partner Y,Fuel,111.93,111,0,0.666
EDR_100675,Gold,2024-04-18,Partner X,Electronics,119.29,119,0,0.714
EDR_100231,Silver,2023-10-19,Partner X,Electronics,130.7,130,0,0.78
EDR_101133,Base,2024-03-09,Partner X,Electronics,200.04,200,800,6.0
EDR_101387,Base,2023-11-30,Partner Y,Fuel,67.16,67,0,0.402
EDR_101317,Silver,2023-08-20,Partner X,Home,73.71,73,292,2.19
EDR_100908,Base,2023-12-31,Partner X,Apparel,100.22,100,0,0.6
EDR_100055,Gold,2024-05-25,Partner Y,Fuel,112.44,112,0,0.672
EDR_101935,Gold,2024-03-19,Partner Y,Fuel,48.35,48,200,1.488
EDR_101046,Base,2024-02-28,Partner Y,Fuel,72.48,72,0,0.432
EDR_101919,Base,2023-09-07,Partner X,Apparel,64.63,64,256,1.92
EDR_101036,Base,2024-05-26,Partner Y,Fuel,123.17,123,200,1.938
EDR_100166,Base,2023-06-25,Partner X,Home,91.71,91,0,0.546
EDR_100096,Silver,2023-06-28,Partner X,Apparel,37.86,37,0,0.222
EDR_101831,Silver,2024-03-05,Partner X,Apparel,139.09,139,0,0.834
EDR_100901,Base,2023-11-14,Partner Y,Fuel,38.98,38,200,1.428
EDR_100328,Base,2023-10-19,Partner Y,Fuel,129.33,129,200,1.974
EDR_100698,Base,2023-07-28,Partner Y,Fuel,81.52,81,200,1.686
EDR_100463,Silver,2024-03-04,Partner X,Apparel,82.55,82,0,0.492
EDR_101419,Gold,2024-04-04,Partner Y,Fuel,58.84,58,0,0.348
EDR_100697,Silver,2024-05-16,Partner X,Apparel,109.73,109,0,0.654
EDR_101127,Base,2023-07-09,Partner X,Home,59.0,59,0,0.354
EDR_101973,Silver,2023-07-07,Partner X,Home,236.98,236,944,7.08
EDR_101475,Silver,2023-07-11,Partner X,Home,45.7,45,0,0.27
EDR_101372,Gold,2024-02-29,Partner X,Apparel,201.38,201,0,1.206
EDR_100595,Base,2024-01-06,Partner X,Apparel,126.09,126,0,0.756
EDR_100721,Base,2024-04-27,Partner Y,Fuel,47.73,47,0,0.282
EDR_101906,Gold,2023-11-20,Partner X,Electronics,87.31,87,0,0.522
EDR_100869,Gold,2023-12-19,Partner X,Apparel,128.29,128,0,0.768
EDR_100703,Base,2023-07-23,Partner X,Apparel,40.87,40,0,0.24
EDR_100412,Gold,2023-06-21,Partner X,Apparel,92.74,92,0,0.552
EDR_101188,Base,2023-09-21,Partner X,Home,53.85,53,0,0.318
EDR_101795,Base,2024-04-25,Partner X,Apparel,173.25,173,0,1.038
EDR_101466,Gold,2023-07-14,Partner Y,Fuel,51.88,51,200,1.506
EDR_100001,Gold,2024-05-08,Partner X,Home,105.34,105,0,0.63
EDR_100178,Gold,2024-05-15,Partner Y,Fuel,59.75,59,0,0.354
EDR_101032,Base,2024-02-24,Partner Y,Fuel,89.03,89,0,0.534
EDR_101360,Gold,2023-06-15,Partner X,Electronics,176.6,176,704,5.28
EDR_101689,Silver,2024-03-05,Partner Y,Fuel,56.43,56,0,0.336
EDR_101258,Base,2023-08-06,Partner X,Home,20.87,20,0,0.12
EDR_100220,Silver,2023-07-02,Partner X,Home,74.24,74,0,0.444
EDR_101183,Gold,2023-06-29,Partner Y,Fuel,82.87,82,0,0.492
EDR_101605,Silver,2024-02-24,Partner X,Home,125.34,125,0,0.75
EDR_101770,Base,2023-12-11,Partner X,Electronics,95.15,95,0,0.57
EDR_100806,Gold,2023-08-24,Partner Y,Fuel,61.38,61,200,1.566
EDR_101280,Silver,2023-06-22,Partner Y,Fuel,83.71,83,200,1.698
EDR_101602,Base,2023-11-25,Partner Y,Fuel,63.18,63,0,0.378
EDR_101998,Base,2023-11-24,Partner X,Home,55.15,55,0,0.33
EDR_101447,Gold,2024-04-25,Partner X,Home,129.43,129,0,0.774
EDR_101520,Base,2023-06-04,Partner Y,Fuel,118.41,118,0,0.708
EDR_101242,Silver,2023-09-30,Partner Y,Fuel,90.52,90,0,0.54
EDR_101374,Base,2023-07-14,Partner X,Home,226.5,226,0,1.356
EDR_100758,Gold,2023-06-02,Partner Y,Fuel,85.79,85,0,0.51
EDR_101040,Silver,2023-07-18,Partner X,Apparel,108.18,108,0,0.648
EDR_101248,Gold,2024-03-18,Partner Y,Fuel,61.83,61,0,0.366
EDR_101867,Base,2023-12-03,Partner X,Home,84.29,84,0,0.504
EDR_100876,Silver,2024-03-28,Partner X,Apparel,185.95,185,0,1.11
EDR_101594,Silver,2023-10-30,Partner X,Home,109.46,109,0,0.654
EDR_101336,Base,2023-09-24,Partner X,Electronics,113.16,113,0,0.678
EDR_100503,Gold,2023-10-31,Partner X,Electronics,138.05,138,0,0.828
EDR_100847,Gold,2023-06-12,Partner X,Apparel,92.0,92,0,0.552
EDR_101946,Base,2023-06-05,Partner Y,Fuel,95.84,95,200,1.77
EDR_101643,Silver,2024-01-09,Partner Y,Fuel,100.31,100,0,0.6
EDR_101818,Silver,2024-01-23,Partner Y,Fuel,91.53,91,200,1.746
EDR_101093,Silver,2024-02-02,Partner X,Home,142.38,142,0,0.852
EDR_100524,Gold,2023-08-07,Partner X,Apparel,72.56,72,0,0.432
EDR_100908,Base,2024-02-07,Partner X,Home,103.06,103,0,0.618
EDR_101246,Base,2024-02-24,Partner Y,Fuel,131.56,131,0,0.786
EDR_101451,Silver,2024-05-21,Partner X,Electronics,184.81,184,736,5.52
EDR_100857,Base,2024-02-23,Partner X,Home,128.11,128,0,0.768
EDR_101267,Base,2023-10-14,Partner X,Home,224.26,224,896,6.72
EDR_100873,Base,2023-09-28,Partner Y,Fuel,118.59,118,0,0.708
EDR_100684,Gold,2023-10-28,Partner X,Apparel,82.58,82,0,0.492
EDR_101077,Silver,2024-02-25,Partner Y,Fuel,86.77,86,0,0.516
EDR_100175,Base,2023-06-10,Partner Y,Fuel,105.35,105,0,0.63
EDR_101903,Base,2023-06-23,Partner X,Electronics,183.16,183,0,1.098
EDR_101349,Base,2023-09-01,Partner Y,Fuel,73.18,73,0,0.438
EDR_100975,Base,2023-08-13,Partner X,Electronics,190.97,190,0,1.14
EDR_100067,Gold,2024-04-14,Partner X,Apparel,27.33,27,108,0.81
EDR_101631,Base,2023-08-04,Partner X,Apparel,91.22,91,0,0.546
EDR_100185,Silver,2023-09-14,Partner Y,Fuel,71.34,71,0,0.426
EDR_101247,Base,2023-10-15,Partner Y,Fuel,94.21,94,200,1.764
EDR_101492,Base,2023-08-09,Partner Y,Fuel,79.24,79,0,0.474
EDR_101168,Base,2023-09-20,Partner X,Apparel,199.27,199,0,1.194
EDR_100314,Gold,2023-12-21,Partner Y,Fuel,44.65,44,0,0.264
EDR_100070,Silver,2023-08-31,Partner X,Home,155.79,155,0,0.93
EDR_100142,Base,2023-07-01,Partner X,Electronics,134.96,134,0,0.804
EDR_101492,Base,2023-06-09,Partner Y,Fuel,55.03,55,0,0.33
EDR_101156,Base,2023-12-13,Partner X,Home,109.5,109,0,0.654
EDR_101300,Base,2024-03-27,Partner Y,Fuel,87.27,87,200,1.722
EDR_100049,Base,2023-09-07,Partner Y,Fuel,90.04,90,0,0.54
EDR_100531,Gold,2024-01-26,Partner Y,Fuel,94.79,94,0,0.564
EDR_101519,Gold,2024-02-06,Partner X,Apparel,113.96,113,0,0.678
EDR_100003,Silver,2023-10-08,Partner X,Apparel,143.43,143,572,4.29
EDR_101676,Base,2023-06-23,Partner Y,Fuel,71.29,71,0,0.426
EDR_100259,Base,2023-08-03,Partner Y,Fuel,119.09,119,0,0.714
EDR_101379,Silver,2024-01-26,Partner X,Electronics,33.44,33,132,0.99
EDR_100826,Base,2024-05-02,Partner Y,Fuel,91.12,91,0,0.546
EDR_101937,Gold,2023-12-26,Partner X,Apparel,218.13,218,0,1.308
EDR_101655,Gold,2023-08-06,Partner Y,Fuel,54.76,54,0,0.324
EDR_101993,Base,2024-02-12,Partner X,Apparel,170.76,170,680,5.1
EDR_101805,Silver,2023-07-29,Partner Y,Fuel,59.06,59,200,1.554
EDR_100614,Gold,2024-05-05,Partner Y,Fuel,121.92,121,0,0.726
EDR_100528,Base,2023-08-09,Partner X,Electronics,51.4,51,0,0.306
EDR_100814,Gold,2024-05-11,Partner Y,Fuel,103.65,103,0,0.618
EDR_101091,Silver,2024-05-18,Partner Y,Fuel,56.39,56,0,0.336
EDR_101629,Base,2023-06-24,Partner X,Apparel,107.43,107,0,0.642
EDR_100931,Gold,2024-05-04,Partner X,Apparel,157.66,157,0,0.942
EDR_101641,Gold,2023-12-08,Partner X,Electronics,102.54,102,0,0.612
EDR_100928,Silver,2024-05-17,Partner Y,Fuel,79.07,79,0,0.474
EDR_101491,Base,2024-03-01,Partner Y,Fuel,47.68,47,0,0.282
EDR_100843,Gold,2023-08-01,Partner X,Electronics,181.72,181,0,1.086
EDR_100221,Silver,2024-03-01,Partner X,Home,64.7,64,0,0.384
EDR_101840,Base,2024-04-01,Partner Y,Fuel,89.79,89,0,0.534
EDR_100597,Base,2024-01-31,Partner Y,Fuel,82.51,82,0,0.492
EDR_101945,Silver,2023-09-27,Partner X,Electronics,121.28,121,0,0.726
EDR_100066,Base,2024-01-09,Partner X,Apparel,191.04,191,0,1.146
EDR_101341,Base,2023-07-05,Partner Y,Fuel,91.68,91,200,1.746
EDR_100051,Silver,2023-09-26,Partner X,Apparel,148.75,148,592,4.44
EDR_100038,Silver,2023-09-07,Partner X,Apparel,126.04,126,0,0.756
EDR_100604,Base,2023-06-05,Partner Y,Fuel,139.44,139,0,0.834
EDR_100108,Base,2023-10-15,Partner X,Home,121.0,121,0,0.726
EDR_100076,Silver,2024-05-18,Partner X,Apparel,11.91,11,0,0.066
EDR_101828,Silver,2024-03-07,Partner X,Home,177.07,177,0,1.062
EDR_101210,Base,2023-10-07,Partner Y,Fuel,50.65,50,0,0.3
EDR_100487,Base,2023-06-03,Partner X,Electronics,95.24,95,0,0.57
EDR_101167,Silver,2023-06-13,Partner X,Electronics,97.5,97,0,0.582
EDR_101822,Silver,2024-03-19,Partner Y,Fuel,83.83,83,200,1.698
EDR_101483,Base,2023-12-21,Partner X,Electronics,115.95,115,0,0.69
EDR_101974,Base,2023-07-04,Partner Y,Fuel,91.94,91,0,0.546
EDR_101604,Base,2023-06-07,Partner Y,Fuel,65.68,65,200,1.59
EDR_100966,Silver,2023-09-29,Partner X,Electronics,211.8,211,0,1.266
EDR_100382,Silver,2024-02-09,Partner X,Apparel,234.6,234,0,1.404
EDR_101279,Base,2024-04-11,Partner Y,Fuel,81.78,81,200,1.686
EDR_101641,Gold,2023-11-25,Partner Y,Fuel,147.18,147,0,0.882
EDR_101262,Base,2024-05-21,Partner Y,Fuel,60.01,60,0,0.36
EDR_100760,Base,2023-11-14,Partner Y,Fuel,135.9,135,200,2.01
EDR_101384,Silver,2023-09-15,Partner Y,Fuel,95.38,95,0,0.57
EDR_101166,Gold,2024-01-14,Partner Y,Fuel,90.66,90,200,1.74
EDR_101433,Silver,2023-12-06,Partner X,Apparel,170.72,170,0,1.02
EDR_101438,Base,2023-11-29,Partner Y,Fuel,106.11,106,0,0.636
EDR_101865,Gold,2023-10-03,Partner X,Home,5.0,5,20,0.15
EDR_101995,Silver,2023-10-27,Partner Y,Fuel,79.01,79,0,0.474
EDR_101026,Gold,2023-07-12,Partner Y,Fuel,95.75,95,0,0.57
EDR_100245,Gold,2024-01-16,Partner X,Apparel,71.77,71,0,0.426
EDR_101826,Base,2023-10-11,Partner X,Apparel,184.33,184,0,1.104
EDR_100974,Base,2023-06-19,Partner X,Electronics,143.47,143,0,0.858
EDR_101373,Base,2024-03-05,Partner Y,Fuel,102.42,102,0,0.612
EDR_100815,Silver,2024-02-05,Partner X,Home,5.0,5,20,0.15
EDR_101442,Silver,2023-09-23,Partner Y,Fuel,82.85,82,200,1.692
EDR_101867,Base,2024-04-26,Partner X,Electronics,135.87,135,0,0.81
EDR_100133,Base,2024-03-31,Partner X,Apparel,98.91,98,392,2.94
EDR_100684,Gold,2024-03-08,Partner X,Apparel,211.93,211,0,1.266
EDR_101010,Base,2023-12-20,Partner X,Electronics,176.34,176,704,5.28
EDR_101586,Silver,2023-07-06,Partner X,Electronics,67.23,67,0,0.402
EDR_101260,Base,2023-11-13,Partner Y,Fuel,26.6,26,200,1.356
EDR_101067,Base,2024-05-17,Partner X,Electronics,71.08,71,0,0.426
EDR_101344,Silver,2024-01-31,Partner Y,Fuel,73.77,73,200,1.638
EDR_100921,Base,2023-06-22,Partner X,Electronics,174.32,174,0,1.044
EDR_101947,Base,2023-10-12,Partner X,Apparel,117.45,117,468,3.51
EDR_100313,Gold,2023-07-30,Partner Y,Fuel,97.67,97,200,1.782
EDR_101719,Base,2023-11-09,Partner X,Apparel,138.04,138,0,0.828
EDR_100969,Base,2024-05-31,Partner X,Electronics,228.38,228,0,1.368
EDR_100871,Base,2023-10-09,Partner Y,Fuel,102.86,102,0,0.612
EDR_101153,Silver,2024-02-11,Partner X,Home,168.24,168,0,1.008
EDR_101458,Base,2023-12-13,Partner X,Apparel,133.34,133,0,0.798
EDR_101584,Gold,2023-10-25,Partner Y,Fuel,103.62,103,0,0.618
EDR_101405,Base,2024-01-22,Partner X,Home,145.28,145,0,0.87
EDR_101889,Gold,2023-08-16,Partner Y,Fuel,79.36,79,0,0.474
EDR_100403,Gold,2024-02-10,Partner X,Apparel,170.82,170,0,1.02
EDR_100745,Gold,2023-10-10,Partner Y,Fuel,88.18,88,0,0.528
EDR_100297,Base,2023-11-22,Partner Y,Fuel,63.82,63,200,1.578
EDR_101963,Base,2023-10-13,Partner Y,Fuel,91.02,91,200,1.746
EDR_100028,Silver,2023-07-25,Partner X,Apparel,95.46,95,0,0.57
EDR_100528,Base,2023-06-05,Partner Y,Fuel,46.76,46,200,1.476
EDR_101880,Silver,2024-01-25,Partner Y,Fuel,116.66,116,200,1.896
EDR_101446,Silver,2023-09-08,Partner Y,Fuel,59.45,59,200,1.554
EDR_101956,Silver,2023-11-15,Partner Y,Fuel,40.42,40,200,1.44
EDR_100855,Base,2023-07-30,Partner X,Apparel,160.87,160,640,4.8
EDR_101582,Silver,2023-10-17,Partner Y,Fuel,50.41,50,0,0.3
EDR_101118,Base,2024-05-11,Partner X,Home,112.69,112,0,0.672
EDR_101818,Silver,2024-04-12,Partner Y,Fuel,66.85,66,0,0.396
EDR_101315,Silver,2024-03-30,Partner Y,Fuel,103.76,103,200,1.818
EDR_100567,Base,2024-04-15,Partner X,Apparel,116.19,116,0,0.696
EDR_101553,Gold,2023-08-22,Partner Y,Fuel,63.1,63,0,0.378
EDR_101355,Gold,2023-06-29,Partner Y,Fuel,106.58,106,0,0.636
EDR_101817,Silver,2023-10-30,Partner X,Home,40.22,40,0,0.24
EDR_101961,Base,2024-02-27,Partner Y,Fuel,95.92,95,0,0.57
EDR_101603,Base,2023-09-01,Partner Y,Fuel,87.86,87,0,0.522
EDR_100488,Gold,2023-12-13,Partner Y,Fuel,70.39,70,0,0.42
EDR_100985,Base,2023-06-01,Partner Y,Fuel,75.69,75,200,1.65
EDR_100711,Silver,2024-03-11,Partner X,Electronics,150.16,150,0,0.9
EDR_101608,Base,2024-05-14,Partner Y,Fuel,59.69,59,0,0.354
EDR_101897,Base,2024-01-15,Partner X,Apparel,125.36,125,0,0.75
EDR_101304,Silver,2023-09-15,Partner X,Home,179.07,179,716,5.37
EDR_100000,Base,2024-01-26,Partner X,Home,167.35,167,0,1.002
EDR_100854,Base,2024-03-10,Partner X,Electronics,75.76,75,0,0.45
EDR_100049,Base,2023-08-24,Partner X,Electronics,174.42,174,0,1.044
EDR_101054,Gold,2024-04-29,Partner Y,Fuel,88.4,88,200,1.728
EDR_101958,Silver,2023-10-28,Partner X,Home,5.0,5,0,0.03
EDR_100036,Base,2023-06-16,Partner X,Electronics,65.09,65,0,0.39
EDR_100454,Base,2023-09-28,Partner Y,Fuel,72.22,72,0,0.432
EDR_101729,Silver,2023-09-30,Partner Y,Fuel,86.05,86,200,1.716
EDR_100295,Silver,2024-05-08,Partner Y,Fuel,131.96,131,0,0.786
EDR_101511,Silver,2024-02-27,Partner X,Home,205.59,205,0,1.23
EDR_100366,Gold,2023-08-20,Partner X,Home,225.05,225,0,1.35
EDR_101001,Silver,2023-12-16,Partner Y,Fuel,54.15,54,200,1.524
EDR_101969,Base,2023-11-21,Partner X,Home,103.03,103,0,0.618
EDR_101625,Silver,2024-04-02,Partner X,Home,90.8,90,0,0.54
EDR_101398,Silver,2024-04-10,Partner X,Apparel,208.32,208,0,1.248
EDR_101467,Base,2023-10-04,Partner X,Home,53.06,53,0,0.318
EDR_101899,Silver,2024-02-12,Partner X,Apparel,118.16,118,0,0.708
EDR_100281,Base,2023-06-19,Partner X,Apparel,210.7,210,840,6.3
EDR_100643,Base,2023-12-04,Partner X,Home,94.61,94,0,0.564
EDR_101216,Base,2023-07-17,Partner Y,Fuel,46.29,46,200,1.476
EDR_100741,Base,2023-06-12,Partner X,Electronics,5.0,5,20,0.15
EDR_100647,Silver,2024-02-20,Partner Y,Fuel,81.75,81,200,1.686
EDR_100662,Silver,2023-09-15,Partner Y,Fuel,89.92,89,0,0.534
EDR_101902,Silver,2023-07-07,Partner X,Electronics,92.03,92,0,0.552
EDR_101248,Gold,2023-06-24,Partner X,Home,124.93,124,0,0.744
EDR_100183,Gold,2023-10-25,Partner X,Home,100.1,100,0,0.6
EDR_100454,Base,2023-12-29,Partner X,Home,155.69,155,620,4.65
EDR_100770,Base,2024-05-24,Partner Y,Fuel,96.26,96,0,0.576
EDR_101507,Silver,2024-02-09,Partner Y,Fuel,85.01,85,200,1.71
EDR_101576,Base,2023-11-05,Partner Y,Fuel,83.89,83,0,0.498
EDR_101642,Silver,2023-09-29,Partner Y,Fuel,73.03,73,0,0.438
EDR_101358,Base,2024-01-29,Partner X,Apparel,82.68,82,0,0.492
EDR_100277,Silver,2023-10-02,Partner Y,Fuel,81.09,81,200,1.686
EDR_100561,Base,2023-06-30,Partner Y,Fuel,107.23,107,200,1.842
EDR_100058,Base,2024-02-21,Partner Y,Fuel,94.65,94,0,0.564
EDR_100741,Base,2024-01-27,Partner X,Electronics,64.48,64,0,0.384
EDR_100653,Silver,2023-12-12,Partner X,Apparel,109.09,109,0,0.654
EDR_101826,Base,2024-04-03,Partner X,Electronics,126.8,126,0,0.756
EDR_101271,Gold,2024-04-27,Partner X,Home,47.05,47,0,0.282
EDR_100447,Silver,2023-10-14,Partner X,Home,176.44,176,0,1.056
EDR_100123,Base,2023-08-09,Partner Y,Fuel,107.83,107,0,0.642
EDR_100012,Gold,2023-06-07,Partner X,Electronics,143.12,143,0,0.858
EDR_101265,Base,2024-04-10,Partner X,Electronics,166.15,166,664,4.98
EDR_101796,Silver,2023-10-13,Partner Y,Fuel,95.22,95,200,1.77
EDR_100333,Base,2023-12-25,Partner Y,Fuel,122.25,122,0,0.732
EDR_100122,Base,2023-10-11,Partner X,Home,137.07,137,0,0.822
EDR_100415,Base,2023-12-10,Partner Y,Fuel,64.79,64,0,0.384
EDR_100036,Base,2023-12-13,Partner Y,Fuel,95.1,95,200,1.77
EDR_101993,Base,2023-10-27,Partner Y,Fuel,74.18,74,0,0.444
EDR_100639,Base,2023-07-21,Partner Y,Fuel,48.7,48,200,1.488
EDR_101312,Silver,2023-12-25,Partner Y,Fuel,80.23,80,0,0.48
EDR_101148,Gold,2023-09-29,Partner Y,Fuel,98.43,98,0,0.588
EDR_101986,Silver,2023-07-30,Partner X,Home,125.65,125,500,3.75
EDR_100901,Base,2023-10-18,Partner X,Apparel,164.42,164,0,0.984
EDR_100515,Base,2024-03-19,Partner X,Home,45.08,45,180,1.35
EDR_101820,Base,2024-02-24,Partner X,Electronics,82.81,82,0,0.492
EDR_100415,Base,2023-08-30,Partner Y,Fuel,56.71,56,0,0.336
EDR_100684,Gold,2023-06-12,Partner X,Home,120.95,120,480,3.6
EDR_100029,Base,2023-10-28,Partner X,Apparel,118.47,118,472,3.54
EDR_101062,Silver,2024-05-14,Partner X,Apparel,161.41,161,0,0.966
EDR_101862,Base,2024-01-24,Partner X,Home,83.16,83,0,0.498
EDR_101002,Gold,2023-06-26,Partner X,Home,115.75,115,0,0.69
EDR_100803,Silver,2023-07-10,Partner X,Electronics,107.93,107,0,0.642
EDR_100346,Silver,2023-08-03,Partner Y,Fuel,54.08,54,0,0.324
EDR_100777,Silver,2023-07-18,Partner X,Home,121.28,121,0,0.726
EDR_100985,Base,2024-02-11,Partner Y,Fuel,114.51,114,200,1.884
EDR_101625,Silver,2023-09-02,Partner X,Apparel,231.52,231,924,6.93
EDR_101115,Silver,2024-03-16,Partner X,Apparel,135.9,135,0,0.81
EDR_101730,Base,2024-04-09,Partner X,Home,82.23,82,0,0.492
EDR_100619,Silver,2023-07-01,Partner Y,Fuel,60.47,60,0,0.36
EDR_100338,Base,2023-12-21,Partner X,Home,139.53,139,0,0.834
EDR_101098,Silver,2023-08-30,Partner Y,Fuel,56.58,56,0,0.336
EDR_101569,Base,2023-06-21,Partner X,Home,81.44,81,324,2.43
EDR_101318,Base,2024-04-26,Partner X,Electronics,87.84,87,0,0.522
EDR_100114,Silver,2023-09-06,Partner X,Home,187.65,187,0,1.122
EDR_101852,Gold,2024-04-06,Partner Y,Fuel,63.85,63,0,0.378
EDR_101763,Base,2023-12-20,Partner X,Home,151.88,151,604,4.53
EDR_101214,Silver,2023-09-01,Partner X,Apparel,177.83,177,708,5.31
EDR_101862,Base,2024-04-28,Partner X,Home,59.15,59,0,0.354
EDR_100732,Silver,2023-11-11,Partner Y,Fuel,65.11,65,0,0.39
EDR_101962,Gold,2023-08-22,Partner X,Electronics,267.29,267,0,1.602
EDR_100556,Base,2024-04-03,Partner Y,Fuel,98.79,98,0,0.588
EDR_100592,Base,2023-11-18,Partner Y,Fuel,50.53,50,0,0.3
EDR_100182,Gold,2023-08-27,Partner X,Home,190.74,190,760,5.7
EDR_100956,Silver,2023-09-07,Partner X,Electronics,60.56,60,0,0.36
EDR_101470,Silver,2024-05-11,Partner X,Electronics,190.36,190,760,5.7
EDR_101851,Gold,2024-04-21,Partner X,Electronics,100.54,100,0,0.6
EDR_100286,Base,2023-06-22,Partner X,Home,104.13,104,0,0.624
EDR_101760,Base,2023-12-10,Partner Y,Fuel,66.42,66,0,0.396
EDR_101443,Base,2024-03-03,Partner X,Apparel,96.41,96,384,2.88
EDR_100736,Base,2024-01-06,Partner Y,Fuel,101.55,101,0,0.606
EDR_100853,Gold,2023-11-20,Partner X,Electronics,178.35,178,0,1.068
EDR_100970,Silver,2023-10-02,Partner Y,Fuel,87.02,87,0,0.522
EDR_100106,Base,2024-04-01,Partner X,Home,109.91,109,0,0.654
EDR_100941,Silver,2024-05-25,Partner Y,Fuel,120.51,120,200,1.92
EDR_101940,Base,2023-06-05,Partner X,Apparel,156.51,156,0,0.936
EDR_100455,Base,2023-11-07,Partner X,Apparel,219.41,219,876,6.57
EDR_100894,Silver,2023-09-17,Partner Y,Fuel,96.02,96,0,0.576
EDR_101929,Base,2023-08-31,Partner X,Electronics,148.46,148,0,0.888
